Temperature,Humidity,Soil_Quality,Crop_Type,NPK_Ratio,Fertility_Index,Crop_Yield
21.06649931,78.93350069,43.75,0,0.666666667,193.75,63.72928965
28.56447131,71.43552869,22.16666667,5,0.592814371,155.1666667,8.026538532
26.25464465,73.74535535,39.375,2,0.6875,174.375,20.85932177
37.82307409,62.17692591,27.91666667,6,0.744791667,195.4166667,0
26.9951154,73.0048846,21.75,8,0.728476821,152.25,33.81003188
19.45802511,80,22.83333333,3,0.790849673,159.8333333,55.79141576
24.47462559,75.52537441,14.58333333,7,0.590909091,189.5833333,35.26029866
19.57485639,80,22.83333333,9,0.790849673,159.8333333,48.50357476
28.12823348,71.87176652,15.29166667,1,0.739336493,198.7916667,10.19927059
21.69395322,78.30604678,16.66666667,4,0.731601732,216.6666667,48.30162718
22.16112157,77.83887843,43.75,0,0.666666667,193.75,51.97947422
23.86956982,76.13043018,13.58333333,5,0.559808612,176.5833333,37.11969245
10.73969377,80,25.33333333,2,0.661202186,177.3333333,4.723261187
19.87856218,80,74.33333333,6,0.689393939,297.3333333,59.07213916
25.682912,74.317088,42.29166667,8,0.705882353,187.2916667,59.2928609
23.09878778,76.90121222,35.58333333,3,0.820895522,157.5833333,35.65441009
29.43576087,70.56423913,63.66666667,7,0.578512397,254.6666667,4.984611952
26.10997296,73.89002704,44.33333333,9,0.76744186,196.3333333,30.23868822
19.34294427,80,15.29166667,1,0.739336493,198.7916667,65.44698788
14.9187168,80,42.58333333,4,0.802469136,188.5833333,0
28.10766654,71.89233346,22.5,0,0.6875,157.5,10.14086837
20.31095665,79.68904335,43.16666667,5,0.574468085,191.1666667,69.39078365
24.39538459,75.60461541,25.33333333,2,0.661202186,177.3333333,35.17622691
27.09747178,72.90252822,27.91666667,6,0.744791667,195.4166667,55.80211322
20.39760432,79.60239568,13.29166667,8,0.687830688,172.7916667,25.07769012
26.94527777,73.05472223,13.91666667,3,0.748691099,180.9166667,14.5463151
28.56940257,71.43059743,46.375,7,0.606060606,205.375,9.04360994
21.79443525,78.20556475,44.33333333,9,0.76744186,196.3333333,63.16234646
27.43641712,72.56358288,25.08333333,1,0.781065089,175.5833333,15.39555887
27.58681616,72.41318384,72.66666667,4,0.716535433,290.6666667,85.61535103
22.72129837,77.27870163,13.75,0,0.65,178.75,35.65040833
32.89360499,67.10639501,22.16666667,5,0.592814371,155.1666667,0
21.47428907,78.52571093,49.29166667,2,0.640776699,218.2916667,65.41035262
32.97582282,67.02417718,54.25,6,0.722222222,240.25,16.49436519
28.38440526,71.61559474,13.29166667,8,0.687830688,172.7916667,35.99478046
26.56518944,73.43481056,60.66666667,3,0.733333333,242.6666667,33.9747835
27.08542227,72.91457773,63.66666667,7,0.578512397,254.6666667,30.97760336
17.33220969,80,60.66666667,9,0.733333333,242.6666667,68.90770891
27.07600775,72.92399225,25.08333333,1,0.781065089,175.5833333,17.63694955
29.96151506,70.03848494,16.66666667,4,0.731601732,216.6666667,31.2892177
32.08735118,67.91264882,13.75,0,0.65,178.75,0
30.53970306,69.46029694,13.58333333,5,0.559808612,176.5833333,0
19.28469653,80,49.29166667,2,0.640776699,218.2916667,85.90876431
28.95644456,71.04355544,17.04166667,6,0.704166667,221.5416667,38.42812271
30.99774995,69.00225005,42.29166667,8,0.705882353,187.2916667,24.72461283
28.6153596,71.3846404,44.33333333,3,0.76744186,196.3333333,9.459836013
15.12922266,80,63.66666667,7,0.578512397,254.6666667,56.03821645
27.94396911,72.05603089,35.58333333,9,0.820895522,157.5833333,8.83122642
22.38888721,77.61111279,48.70833333,1,0.757894737,215.7083333,51.50219226
27.43355035,72.56644965,27.33333333,4,0.772972973,191.3333333,45.75552503
28.40295533,71.59704467,22.5,0,0.6875,157.5,7.62642414
29.00151929,70.99848071,34.41666667,5,0.616438356,152.4166667,5.421416089
24.98538226,75.01461774,39.375,2,0.6875,174.375,35.45148491
22.4992003,77.5007997,74.33333333,6,0.689393939,297.3333333,83.58700211
35.50443496,64.49556504,33.83333333,8,0.757575758,149.8333333,0
24.04044629,75.95955371,35.58333333,3,0.820895522,157.5833333,29.36976559
36.38462987,63.61537013,14.58333333,7,0.590909091,189.5833333,0
29.35213049,70.64786951,60.66666667,9,0.733333333,242.6666667,4.759835093
22.68375007,77.31624993,66.66666667,1,0.724137931,266.6666667,73.24197414
25.17613291,74.82386709,16.66666667,4,0.731601732,216.6666667,66.65187765
33.29241092,66.70758908,22.5,0,0.6875,157.5,0
25.13525527,74.86474473,59.33333333,5,0.547826087,237.3333333,55.63970345
23.20467676,76.79532324,49.29166667,2,0.640776699,218.2916667,59.47536936
17.15721658,80,27.91666667,6,0.744791667,195.4166667,15.10573123
30.59693372,69.40306628,33.83333333,8,0.757575758,149.8333333,22.75136287
23.34681783,76.65318217,22.83333333,3,0.790849673,159.8333333,32.21550067
24.31259703,75.68740297,14.58333333,7,0.590909091,189.5833333,35.76703032
25.72976513,74.27023487,60.66666667,9,0.733333333,242.6666667,42.56889351
22.64452102,77.35547898,25.08333333,1,0.781065089,175.5833333,45.86197974
27.22286008,72.77713992,72.66666667,4,0.716535433,290.6666667,82.06933563
30.84456439,69.15543561,35,0,0.714285714,155,0
24.16392557,75.83607443,34.41666667,5,0.616438356,152.4166667,29.1181911
15.97708557,80,25.33333333,2,0.661202186,177.3333333,33.81405081
23.45406244,76.54593756,54.25,6,0.722222222,240.25,75.90463878
22.14532512,77.85467488,13.29166667,8,0.687830688,172.7916667,36.84165707
27.5850575,72.4149425,44.33333333,3,0.76744186,196.3333333,15.94100173
22.53023045,77.46976955,23.83333333,7,0.625,166.8333333,40.83942694
23.96046748,76.03953252,35.58333333,9,0.820895522,157.5833333,34.61798666
25.32520936,74.67479064,66.66666667,1,0.724137931,266.6666667,44.23354703
16.01597352,80,27.33333333,4,0.772972973,191.3333333,7.909174685
24.42116928,75.57883072,22.5,0,0.6875,157.5,31.07025039
16.61033205,80,13.58333333,5,0.559808612,176.5833333,37.84124324
35.03234318,64.96765682,49.29166667,2,0.640776699,218.2916667,0
25.96654709,74.03345291,54.25,6,0.722222222,240.25,68.68740426
23.86437316,76.13562684,21.75,8,0.728476821,152.25,43.40731178
27.82319878,72.17680122,60.66666667,3,0.733333333,242.6666667,20.96965845
24.26948084,75.73051916,23.83333333,7,0.625,166.8333333,33.5496394
34.67341838,65.32658162,13.91666667,9,0.748691099,180.9166667,0
28.62938745,71.37061255,39.08333333,1,0.810810811,173.0833333,8.429863634
25.01421537,74.98578463,53.08333333,4,0.75,235.0833333,74.28725967
21.68333376,78.31666624,43.75,0,0.666666667,193.75,58.57495078
26.76087341,73.23912659,22.16666667,5,0.592814371,155.1666667,18.93239113
25.58152886,74.41847114,39.375,2,0.6875,174.375,26.11402314
35.74845026,64.25154974,74.33333333,6,0.689393939,297.3333333,0
22.98674484,77.01325516,58,8,0.673076923,232,65.54678363
24.95147517,75.04852483,60.66666667,3,0.733333333,242.6666667,48.29752774
23.74499087,76.25500913,46.375,7,0.606060606,205.375,52.32249848
20.74081505,79.25918495,35.58333333,9,0.820895522,157.5833333,60.25936022
25.98450848,74.01549152,48.70833333,1,0.757894737,215.7083333,31.84837049
27.59203688,72.40796312,72.66666667,4,0.716535433,290.6666667,73.42057917
33.78638125,66.21361875,35,0,0.714285714,155,0
29.51957189,70.48042811,59.33333333,5,0.547826087,237.3333333,4.299542829
31.11865524,68.88134476,15.5,2,0.624454148,201.5,0
22.14591225,77.85408775,54.25,6,0.722222222,240.25,69.05888852
18.80488266,80,33.83333333,8,0.757575758,149.8333333,20.97621243
16.73327278,80,22.83333333,3,0.790849673,159.8333333,34.58225546
27.53318865,72.46681135,63.66666667,7,0.578512397,254.6666667,22.79400458
24.80827803,75.19172197,13.91666667,9,0.748691099,180.9166667,32.61825213
22.29798578,77.70201422,25.08333333,1,0.781065089,175.5833333,45.15026482
20.21999479,79.78000521,53.08333333,4,0.75,235.0833333,46.91703241
24.49307431,75.50692569,35,0,0.714285714,155,25.72662559
23.65806191,76.34193809,43.16666667,5,0.574468085,191.1666667,45.97684473
19.11034139,80,67.66666667,2,0.611111111,270.6666667,90.12972506
25.52299452,74.47700548,74.33333333,6,0.689393939,297.3333333,112.5927151
25.09992201,74.90007799,58,8,0.673076923,232,81.63041253
23.03845635,76.96154365,13.91666667,3,0.748691099,180.9166667,34.03272538
25.14978539,74.85021461,14.58333333,7,0.590909091,189.5833333,29.12778754
29.42059359,70.57940641,13.91666667,9,0.748691099,180.9166667,3.238765856
30.48900693,69.51099307,39.08333333,1,0.810810811,173.0833333,0
18.94992304,80,53.08333333,4,0.75,235.0833333,33.88862019
30.35882527,69.64117473,60,0,0.636363636,240,0
26.15245069,73.84754931,13.58333333,5,0.559808612,176.5833333,22.41242917
25.86070834,74.13929166,25.33333333,2,0.661202186,177.3333333,26.67107964
29.1284669,70.8715331,27.91666667,6,0.744791667,195.4166667,37.13719148
23.34985848,76.65014152,13.29166667,8,0.687830688,172.7916667,44.46676259
33.78118845,66.21881155,13.91666667,3,0.748691099,180.9166667,0
23.728273,76.271727,14.58333333,7,0.590909091,189.5833333,40.90859232
22.84434562,77.15565438,60.66666667,9,0.733333333,242.6666667,61.23506645
17.68407399,80,48.70833333,1,0.757894737,215.7083333,63.02538531
21.84997962,78.15002038,27.33333333,4,0.772972973,191.3333333,50.63429363
36.50905212,63.49094788,43.75,0,0.666666667,193.75,0
30.64584086,69.35415914,34.41666667,5,0.616438356,152.4166667,0
30.0506388,69.9493612,67.66666667,2,0.611111111,270.6666667,0
26.61414682,73.38585318,27.91666667,6,0.744791667,195.4166667,47.54822769
22.63532216,77.36467784,13.29166667,8,0.687830688,172.7916667,49.71465641
23.38319793,76.61680207,22.83333333,3,0.790849673,159.8333333,37.30355896
27.55386454,72.44613546,46.375,7,0.606060606,205.375,19.9982392
18.84930397,80,22.83333333,9,0.790849673,159.8333333,49.79996187
21.49111666,78.50888334,48.70833333,1,0.757894737,215.7083333,63.09786835
28.1190552,71.8809448,53.08333333,4,0.75,235.0833333,56.03442441
25.88469967,74.11530033,22.5,0,0.6875,157.5,22.85562967
32.84030412,67.15969588,13.58333333,5,0.559808612,176.5833333,0
21.17740708,78.82259292,49.29166667,2,0.640776699,218.2916667,70.73745237
26.29215342,73.70784658,17.04166667,6,0.704166667,221.5416667,66.27454359
28.48497956,71.51502044,58,8,0.673076923,232,55.52923583
18.14088086,80,60.66666667,3,0.733333333,242.6666667,77.46517595
14.8827807,80,37.04166667,7,0.649350649,164.0416667,25.01830458
18.36908449,80,60.66666667,9,0.733333333,242.6666667,70.71441297
26.7486436,73.2513564,25.08333333,1,0.781065089,175.5833333,23.12488595
26.72032528,73.27967472,53.08333333,4,0.75,235.0833333,59.9137079
25.51898682,74.48101318,22.5,0,0.6875,157.5,26.5938717
20.58347273,79.41652727,22.16666667,5,0.592814371,155.1666667,59.41470946
22.53214204,77.46785796,49.29166667,2,0.640776699,218.2916667,57.74658156
24.4825605,75.5174395,54.25,6,0.722222222,240.25,89.79730343
14.32696078,80,21.75,8,0.728476821,152.25,0
31.03734598,68.96265402,35.58333333,3,0.820895522,157.5833333,0
18.25870183,80,46.375,7,0.606060606,205.375,62.12542757
19.81872108,80,60.66666667,9,0.733333333,242.6666667,95.94722863
27.15035097,72.84964903,66.66666667,1,0.724137931,266.6666667,27.39117999
27.25490687,72.74509313,27.33333333,4,0.772972973,191.3333333,51.47121734
22.29006503,77.70993497,22.5,0,0.6875,157.5,39.18534232
23.48629515,76.51370485,59.33333333,5,0.547826087,237.3333333,54.66283235
20.66254738,79.33745262,25.33333333,2,0.661202186,177.3333333,55.7162139
27.2805852,72.7194148,74.33333333,6,0.689393939,297.3333333,79.55087916
24.27280794,75.72719206,42.29166667,8,0.705882353,187.2916667,59.59044921
28.82102471,71.17897529,13.91666667,3,0.748691099,180.9166667,6.134745552
16.13163429,80,23.83333333,7,0.625,166.8333333,34.65373639
19.06881568,80,13.91666667,9,0.748691099,180.9166667,58.36124222
17.11728619,80,39.08333333,1,0.810810811,173.0833333,49.00654006
12.53628177,80,53.08333333,4,0.75,235.0833333,0
23.62303975,76.37696025,43.75,0,0.666666667,193.75,43.20092599
19.88533358,80,13.58333333,5,0.559808612,176.5833333,51.70721953
30.83875439,69.16124561,25.33333333,2,0.661202186,177.3333333,0
16.79376611,80,17.04166667,6,0.704166667,221.5416667,13.37447875
25.78637722,74.21362278,13.29166667,8,0.687830688,172.7916667,51.88194101
30.12952497,69.87047503,13.91666667,3,0.748691099,180.9166667,0
25.38544609,74.61455391,37.04166667,7,0.649350649,164.0416667,26.39264582
20.28893892,79.71106108,22.83333333,9,0.790849673,159.8333333,58.69907268
16.00332928,80,39.08333333,1,0.810810811,173.0833333,42.1586698
26.61410077,73.38589923,27.33333333,4,0.772972973,191.3333333,57.70648162
23.20433337,76.79566663,60,0,0.636363636,240,55.87475871
23.38054558,76.61945442,34.41666667,5,0.616438356,152.4166667,34.84101731
17.54922478,80,49.29166667,2,0.640776699,218.2916667,65.22000966
30.02872774,69.97127226,17.04166667,6,0.704166667,221.5416667,30.6499417
26.78755954,73.21244046,21.75,8,0.728476821,152.25,38.35625448
16.56907067,80,22.83333333,3,0.790849673,159.8333333,33.46051013
23.91876677,76.08123323,23.83333333,7,0.625,166.8333333,31.87009738
22.29260772,77.70739228,22.83333333,9,0.790849673,159.8333333,42.16750994
20.26048552,79.73951448,48.70833333,1,0.757894737,215.7083333,82.24086645
27.04951822,72.95048178,53.08333333,4,0.75,235.0833333,71.30857029
28.60994289,71.39005711,35,0,0.714285714,155,6.680043374
27.83770917,72.16229083,43.16666667,5,0.574468085,191.1666667,15.28318412
29.84200539,70.15799461,39.375,2,0.6875,174.375,0.826137359
33.16451621,66.83548379,43.45833333,6,0.773809524,192.4583333,12.42776854
15.74888855,80,42.29166667,8,0.705882353,187.2916667,5.052371078
21.53559496,78.46440504,44.33333333,3,0.76744186,196.3333333,60.61645874
13.4889466,80,37.04166667,7,0.649350649,164.0416667,20.26793313
32.59789149,67.40210851,60.66666667,9,0.733333333,242.6666667,0
31.26442665,68.73557335,48.70833333,1,0.757894737,215.7083333,0
31.92152494,68.07847506,72.66666667,4,0.716535433,290.6666667,30.2721306
31.04992364,68.95007636,60,0,0.636363636,240,0
31.19183293,68.80816707,13.58333333,5,0.559808612,176.5833333,0
35.11343931,64.88656069,39.375,2,0.6875,174.375,0
25.1277439,74.8722561,54.25,6,0.722222222,240.25,74.14218982
20.03514453,79.96485547,58,8,0.673076923,232,47.87010756
18.29991971,80,60.66666667,3,0.733333333,242.6666667,72.64482923
18.21519973,80,63.66666667,7,0.578512397,254.6666667,71.7365783
27.11060296,72.88939704,22.83333333,9,0.790849673,159.8333333,16.27001145
26.62161401,73.37838599,66.66666667,1,0.724137931,266.6666667,29.44971628
17.45490338,80,42.58333333,4,0.802469136,188.5833333,17.96266028
22.9167396,77.0832604,60,0,0.636363636,240,69.54094791
23.19340172,76.80659828,59.33333333,5,0.547826087,237.3333333,58.22920479
20.45097146,79.54902854,15.5,2,0.624454148,201.5,54.32932292
20.87243265,79.12756735,43.45833333,6,0.773809524,192.4583333,37.46731543
25.31959139,74.68040861,21.75,8,0.728476821,152.25,50.88283585
30.24414029,69.75585971,13.91666667,3,0.748691099,180.9166667,0
23.84253387,76.15746613,14.58333333,7,0.590909091,189.5833333,34.6983349
28.31961802,71.68038198,22.83333333,9,0.790849673,159.8333333,10.29526766
20.05204611,79.94795389,48.70833333,1,0.757894737,215.7083333,87.84878244
27.53506906,72.46493094,72.66666667,4,0.716535433,290.6666667,80.73482853
31.91992131,68.08007869,22.5,0,0.6875,157.5,0
35.16582479,64.83417521,22.16666667,5,0.592814371,155.1666667,0
19.7093886,80,67.66666667,2,0.611111111,270.6666667,105.316526
29.54358234,70.45641766,27.91666667,6,0.744791667,195.4166667,34.28241928
23.21417066,76.78582934,21.75,8,0.728476821,152.25,42.06658837
21.40616362,78.59383638,44.33333333,3,0.76744186,196.3333333,69.33419685
22.97221087,77.02778913,63.66666667,7,0.578512397,254.6666667,72.04995671
28.38107956,71.61892044,60.66666667,9,0.733333333,242.6666667,14.3566122
21.00788346,78.99211654,48.70833333,1,0.757894737,215.7083333,75.79841392
20.21764409,79.78235591,53.08333333,4,0.75,235.0833333,46.35792554
27.78097644,72.21902356,13.75,0,0.65,178.75,9.768418685
27.96207265,72.03792735,13.58333333,5,0.559808612,176.5833333,11.92885475
23.85702062,76.14297938,49.29166667,2,0.640776699,218.2916667,53.9000946
28.6696332,71.3303668,27.91666667,6,0.744791667,195.4166667,41.81045347
28.72826114,71.27173886,58,8,0.673076923,232,50.17404078
22.60198431,77.39801569,44.33333333,3,0.76744186,196.3333333,52.69080772
21.10355032,78.89644968,37.04166667,7,0.649350649,164.0416667,50.72310911
23.69122969,76.30877031,22.83333333,9,0.790849673,159.8333333,29.31974714
22.6826671,77.3173329,15.29166667,1,0.739336493,198.7916667,43.99541449
29.14743071,70.85256929,42.58333333,4,0.802469136,188.5833333,46.69907269
28.5935025,71.4064975,43.75,0,0.666666667,193.75,8.343278479
26.35992838,73.64007162,43.16666667,5,0.574468085,191.1666667,24.34853496
21.93833184,78.06166816,15.5,2,0.624454148,201.5,50.47685848
17.01432229,80,54.25,6,0.722222222,240.25,18.69439752
31.12428611,68.87571389,42.29166667,8,0.705882353,187.2916667,21.82096561
31.29116291,68.70883709,44.33333333,3,0.76744186,196.3333333,0
21.18418461,78.81581539,63.66666667,7,0.578512397,254.6666667,88.69355678
19.45968634,80,22.83333333,9,0.790849673,159.8333333,46.54614269
26.89559593,73.10440407,25.08333333,1,0.781065089,175.5833333,15.6126693
20.89316286,79.10683714,16.66666667,4,0.731601732,216.6666667,35.60247988
21.27630588,78.72369412,60,0,0.636363636,240,84.09473665
30.3067028,69.6932972,34.41666667,5,0.616438356,152.4166667,0
29.72934874,70.27065126,39.375,2,0.6875,174.375,1.663845274
24.88894941,75.11105059,43.45833333,6,0.773809524,192.4583333,63.83886817
18.80819719,80,58,8,0.673076923,232,33.86595931
24.12087461,75.87912539,22.83333333,3,0.790849673,159.8333333,31.15989821
26.75045569,73.24954431,37.04166667,7,0.649350649,164.0416667,19.43606284
24.86933851,75.13066149,13.91666667,9,0.748691099,180.9166667,33.70214236
39.29646951,60.70353049,15.29166667,1,0.739336493,198.7916667,0
17.85917059,80,27.33333333,4,0.772972973,191.3333333,17.64138532
23.42761635,76.57238365,60,0,0.636363636,240,60.37290246
24.51029996,75.48970004,22.16666667,5,0.592814371,155.1666667,25.7116151
32.41107134,67.58892866,39.375,2,0.6875,174.375,0
15.43648722,80,54.25,6,0.722222222,240.25,4.411289953
23.69415143,76.30584857,33.83333333,8,0.757575758,149.8333333,49.25258759
21.41932074,78.58067926,13.91666667,3,0.748691099,180.9166667,41.7805882
30.64358721,69.35641279,46.375,7,0.606060606,205.375,0
23.72341825,76.27658175,22.83333333,9,0.790849673,159.8333333,30.36373296
31.912105,68.087895,25.08333333,1,0.781065089,175.5833333,0
28.37691765,71.62308235,72.66666667,4,0.716535433,290.6666667,71.03291468
37.00757177,62.99242823,13.75,0,0.65,178.75,0
27.20574586,72.79425414,43.16666667,5,0.574468085,191.1666667,15.15270394
25.78036066,74.21963934,67.66666667,2,0.611111111,270.6666667,40.20028941
27.38911934,72.61088066,17.04166667,6,0.704166667,221.5416667,49.56381072
24.78374809,75.21625191,58,8,0.673076923,232,82.97995193
16.22754535,80,22.83333333,3,0.790849673,159.8333333,37.65368043
24.16649893,75.83350107,46.375,7,0.606060606,205.375,44.58817158
29.76186985,70.23813015,60.66666667,9,0.733333333,242.6666667,1.906996983
27.80216152,72.19783848,25.08333333,1,0.781065089,175.5833333,13.06772499
32.62278965,67.37721035,53.08333333,4,0.75,235.0833333,21.20238145
24.82883249,75.17116751,60,0,0.636363636,240,54.94414124
30.14741274,69.85258726,59.33333333,5,0.547826087,237.3333333,0
25.62090275,74.37909725,15.5,2,0.624454148,201.5,31.61042597
28.49119055,71.50880945,27.91666667,6,0.744791667,195.4166667,43.16361566
23.2692714,76.7307286,21.75,8,0.728476821,152.25,43.94819234
24.03021739,75.96978261,60.66666667,3,0.733333333,242.6666667,58.68664137
32.4656699,67.5343301,63.66666667,7,0.578512397,254.6666667,0
21.15412283,78.84587717,35.58333333,9,0.820895522,157.5833333,51.50401632
19.85353345,80,48.70833333,1,0.757894737,215.7083333,77.26357525
26.97074813,73.02925187,27.33333333,4,0.772972973,191.3333333,54.09363059
22.89095172,77.10904828,35,0,0.714285714,155,46.14293843
28.42395795,71.57604205,22.16666667,5,0.592814371,155.1666667,9.370559698
25.6019541,74.3980459,39.375,2,0.6875,174.375,32.46437555
22.97774666,77.02225334,43.45833333,6,0.773809524,192.4583333,59.22938524
28.36352621,71.63647379,58,8,0.673076923,232,43.32238848
23.54040943,76.45959057,44.33333333,3,0.76744186,196.3333333,48.77920219
32.99339157,67.00660843,37.04166667,7,0.649350649,164.0416667,0
23.1888332,76.8111668,35.58333333,9,0.820895522,157.5833333,34.70811513
24.85216435,75.14783565,15.29166667,1,0.739336493,198.7916667,36.81276576
19.99566245,80,27.33333333,4,0.772972973,191.3333333,30.86387011
33.64274219,66.35725781,13.75,0,0.65,178.75,0
26.43055552,73.56944448,43.16666667,5,0.574468085,191.1666667,23.8930721
17.30831348,80,49.29166667,2,0.640776699,218.2916667,50.70922182
26.83007305,73.16992695,74.33333333,6,0.689393939,297.3333333,72.90708423
26.62748936,73.37251064,42.29166667,8,0.705882353,187.2916667,56.80463482
24.07427204,75.92572796,44.33333333,3,0.76744186,196.3333333,46.32435405
20.5740222,79.4259778,63.66666667,7,0.578512397,254.6666667,78.98292237
21.53464997,78.46535003,35.58333333,9,0.820895522,157.5833333,43.85906334
27.79374457,72.20625543,39.08333333,1,0.810810811,173.0833333,15.20606525
28.54939479,71.45060521,27.33333333,4,0.772972973,191.3333333,37.83774044
24.9537258,75.0462742,35,0,0.714285714,155,28.24468834
26.43308296,73.56691704,59.33333333,5,0.547826087,237.3333333,31.20978692
15.39662292,80,49.29166667,2,0.640776699,218.2916667,51.0998491
20.72787069,79.27212931,54.25,6,0.722222222,240.25,42.22827881
28.14849858,71.85150142,33.83333333,8,0.757575758,149.8333333,36.58098122
36.3627784,63.6372216,35.58333333,3,0.820895522,157.5833333,0
25.01496336,74.98503664,14.58333333,7,0.590909091,189.5833333,30.45277513
24.21874995,75.78125005,44.33333333,9,0.76744186,196.3333333,46.70746709
31.6106411,68.3893589,25.08333333,1,0.781065089,175.5833333,0
26.33227377,73.66772623,53.08333333,4,0.75,235.0833333,76.53073435
22.09005319,77.90994681,43.75,0,0.666666667,193.75,65.09356507
26.70952921,73.29047079,22.16666667,5,0.592814371,155.1666667,13.76515053
24.18120879,75.81879121,15.5,2,0.624454148,201.5,42.32418358
27.95793964,72.04206036,17.04166667,6,0.704166667,221.5416667,51.32195369
17.23204795,80,33.83333333,8,0.757575758,149.8333333,13.85945727
23.68082679,76.31917321,44.33333333,3,0.76744186,196.3333333,45.43911359
24.31743331,75.68256669,46.375,7,0.606060606,205.375,40.46735525
19.14015866,80,13.91666667,9,0.748691099,180.9166667,45.95499289
32.45880978,67.54119022,48.70833333,1,0.757894737,215.7083333,0
23.08461271,76.91538729,53.08333333,4,0.75,235.0833333,73.30796155
29.21858503,70.78141497,22.5,0,0.6875,157.5,4.865270478
28.35630545,71.64369455,59.33333333,5,0.547826087,237.3333333,15.36154331
27.64347327,72.35652673,39.375,2,0.6875,174.375,15.57602099
26.42012854,73.57987146,74.33333333,6,0.689393939,297.3333333,95.16195685
28.6334514,71.3665486,42.29166667,8,0.705882353,187.2916667,46.16018459
26.14073924,73.85926076,13.91666667,3,0.748691099,180.9166667,26.42997838
22.4403881,77.5596119,14.58333333,7,0.590909091,189.5833333,47.27917162
26.4064246,73.5935754,13.91666667,9,0.748691099,180.9166667,22.04577794
28.51503138,71.48496862,25.08333333,1,0.781065089,175.5833333,8.524590498
24.41993871,75.58006129,72.66666667,4,0.716535433,290.6666667,98.98786276
23.60406207,76.39593793,35,0,0.714285714,155,28.22273136
32.48779584,67.51220416,59.33333333,5,0.547826087,237.3333333,0
20.20235347,79.79764653,67.66666667,2,0.611111111,270.6666667,103.7390268
26.13146345,73.86853655,17.04166667,6,0.704166667,221.5416667,59.7544055
23.25030836,76.74969164,21.75,8,0.728476821,152.25,45.14071331
18.39812814,80,60.66666667,3,0.733333333,242.6666667,80.61030791
33.20022814,66.79977186,63.66666667,7,0.578512397,254.6666667,0
23.68907904,76.31092096,35.58333333,9,0.820895522,157.5833333,38.37784922
21.95781623,78.04218377,15.29166667,1,0.739336493,198.7916667,43.04524997
28.4508419,71.5491581,16.66666667,4,0.731601732,216.6666667,36.91054441
25.12060294,74.87939706,13.75,0,0.65,178.75,29.92186985
17.56028808,80,13.58333333,5,0.559808612,176.5833333,51.99152664
30.9380282,69.0619718,67.66666667,2,0.611111111,270.6666667,0
20.17562782,79.82437218,27.91666667,6,0.744791667,195.4166667,27.94790851
27.71897792,72.28102208,13.29166667,8,0.687830688,172.7916667,34.32299083
24.87200869,75.12799131,60.66666667,3,0.733333333,242.6666667,41.16859408
13.3038936,80,46.375,7,0.606060606,205.375,22.71322159
25.9625819,74.0374181,35.58333333,9,0.820895522,157.5833333,20.12465994
23.46177992,76.53822008,48.70833333,1,0.757894737,215.7083333,51.04458302
18.44964418,80,42.58333333,4,0.802469136,188.5833333,22.66213471
17.44493209,80,13.75,0,0.65,178.75,45.90106709
24.21551236,75.78448764,59.33333333,5,0.547826087,237.3333333,57.81983859
33.22892779,66.77107221,25.33333333,2,0.661202186,177.3333333,0
24.50778166,75.49221834,17.04166667,6,0.704166667,221.5416667,59.85016821
31.77419955,68.22580045,58,8,0.673076923,232,22.64975886
21.83651122,78.16348878,13.91666667,3,0.748691099,180.9166667,55.58966384
23.74080155,76.25919845,23.83333333,7,0.625,166.8333333,38.76205914
23.25904256,76.74095744,44.33333333,9,0.76744186,196.3333333,40.37432965
16.73275513,80,25.08333333,1,0.781065089,175.5833333,34.91577788
31.86498616,68.13501384,16.66666667,4,0.731601732,216.6666667,19.34276155
19.43221459,80,22.5,0,0.6875,157.5,44.86205903
15.94389641,80,22.16666667,5,0.592814371,155.1666667,30.06239842
28.12442204,71.87557796,67.66666667,2,0.611111111,270.6666667,16.3518349
32.46985066,67.53014934,54.25,6,0.722222222,240.25,20.06289686
25.54757638,74.45242362,21.75,8,0.728476821,152.25,48.73840834
22.77984955,77.22015045,35.58333333,3,0.820895522,157.5833333,44.83457538
22.26478314,77.73521686,14.58333333,7,0.590909091,189.5833333,45.34779814
24.3009763,75.6990237,13.91666667,9,0.748691099,180.9166667,32.4148286
21.37225195,78.62774805,15.29166667,1,0.739336493,198.7916667,48.97069063
30.931964,69.068036,27.33333333,4,0.772972973,191.3333333,25.87431457
20.06742264,79.93257736,22.5,0,0.6875,157.5,55.81662235
25.21983428,74.78016572,13.58333333,5,0.559808612,176.5833333,22.00606106
24.93592721,75.06407279,39.375,2,0.6875,174.375,37.25949911
16.84919645,80,27.91666667,6,0.744791667,195.4166667,12.36043843
25.54747315,74.45252685,21.75,8,0.728476821,152.25,50.58444597
26.41367979,73.58632021,44.33333333,3,0.76744186,196.3333333,26.30278027
31.74153984,68.25846016,37.04166667,7,0.649350649,164.0416667,0
16.98942297,80,44.33333333,9,0.76744186,196.3333333,50.2144867
25.87937729,74.12062271,48.70833333,1,0.757894737,215.7083333,32.33113897
24.22917464,75.77082536,53.08333333,4,0.75,235.0833333,64.85150126
13.98897426,80,22.5,0,0.6875,157.5,22.42266616
26.40187749,73.59812251,43.16666667,5,0.574468085,191.1666667,25.42621675
19.72546452,80,49.29166667,2,0.640776699,218.2916667,87.4176473
